Sequence for iterations : [1000000]
Sequence for mutation_rate : [0.1, 0.18, 0.2, 0.5, 1.0, 2.0, 5.0, 10.0]
Sequence for num_individuals : [100, 200]
Sequence for range_mutation : [0.01, 0.25, 0.55, 0.9, 2.0, 5.0]
Sequence for crossover_probability : [0.5, 0.6, 0.7]
1000000,0.1,100,0.01,0.5,
1000000,0.1,100,0.01,0.6,
1000000,0.1,100,0.01,0.7,
1000000,0.1,100,0.25,0.5,
1000000,0.1,100,0.25,0.6,
1000000,0.1,100,0.25,0.7,
1000000,0.1,100,0.55,0.5,
1000000,0.1,100,0.55,0.6,
1000000,0.1,100,0.55,0.7,
1000000,0.1,100,0.9,0.5,
1000000,0.1,100,0.9,0.6,
1000000,0.1,100,0.9,0.7,
1000000,0.1,100,2.0,0.5,
1000000,0.1,100,2.0,0.6,
1000000,0.1,100,2.0,0.7,
1000000,0.1,100,5.0,0.5,
1000000,0.1,100,5.0,0.6,
1000000,0.1,100,5.0,0.7,
1000000,0.1,200,0.01,0.5,
1000000,0.1,200,0.01,0.6,
1000000,0.1,200,0.01,0.7,
1000000,0.1,200,0.25,0.5,
1000000,0.1,200,0.25,0.6,
1000000,0.1,200,0.25,0.7,
1000000,0.1,200,0.55,0.5,
1000000,0.1,200,0.55,0.6,
1000000,0.1,200,0.55,0.7,
1000000,0.1,200,0.9,0.5,
1000000,0.1,200,0.9,0.6,
1000000,0.1,200,0.9,0.7,
1000000,0.1,200,2.0,0.5,
1000000,0.1,200,2.0,0.6,
1000000,0.1,200,2.0,0.7,
1000000,0.1,200,5.0,0.5,
1000000,0.1,200,5.0,0.6,
1000000,0.1,200,5.0,0.7,
1000000,0.18,100,0.01,0.5,
1000000,0.18,100,0.01,0.6,
1000000,0.18,100,0.01,0.7,
1000000,0.18,100,0.25,0.5,
1000000,0.18,100,0.25,0.6,
1000000,0.18,100,0.25,0.7,
1000000,0.18,100,0.55,0.5,
1000000,0.18,100,0.55,0.6,
1000000,0.18,100,0.55,0.7,
1000000,0.18,100,0.9,0.5,
1000000,0.18,100,0.9,0.6,
1000000,0.18,100,0.9,0.7,
1000000,0.18,100,2.0,0.5,
1000000,0.18,100,2.0,0.6,
1000000,0.18,100,2.0,0.7,
1000000,0.18,100,5.0,0.5,
1000000,0.18,100,5.0,0.6,
1000000,0.18,100,5.0,0.7,
1000000,0.18,200,0.01,0.5,
1000000,0.18,200,0.01,0.6,
1000000,0.18,200,0.01,0.7,
1000000,0.18,200,0.25,0.5,
1000000,0.18,200,0.25,0.6,
1000000,0.18,200,0.25,0.7,
1000000,0.18,200,0.55,0.5,
1000000,0.18,200,0.55,0.6,
1000000,0.18,200,0.55,0.7,
1000000,0.18,200,0.9,0.5,
1000000,0.18,200,0.9,0.6,
1000000,0.18,200,0.9,0.7,
1000000,0.18,200,2.0,0.5,
1000000,0.18,200,2.0,0.6,
1000000,0.18,200,2.0,0.7,
1000000,0.18,200,5.0,0.5,
1000000,0.18,200,5.0,0.6,
1000000,0.18,200,5.0,0.7,
1000000,0.2,100,0.01,0.5,
1000000,0.2,100,0.01,0.6,
1000000,0.2,100,0.01,0.7,
1000000,0.2,100,0.25,0.5,
1000000,0.2,100,0.25,0.6,
1000000,0.2,100,0.25,0.7,
1000000,0.2,100,0.55,0.5,
1000000,0.2,100,0.55,0.6,
1000000,0.2,100,0.55,0.7,
1000000,0.2,100,0.9,0.5,
1000000,0.2,100,0.9,0.6,
1000000,0.2,100,0.9,0.7,
1000000,0.2,100,2.0,0.5,
1000000,0.2,100,2.0,0.6,
1000000,0.2,100,2.0,0.7,
1000000,0.2,100,5.0,0.5,
1000000,0.2,100,5.0,0.6,
1000000,0.2,100,5.0,0.7,
1000000,0.2,200,0.01,0.5,
1000000,0.2,200,0.01,0.6,
1000000,0.2,200,0.01,0.7,
1000000,0.2,200,0.25,0.5,
1000000,0.2,200,0.25,0.6,
1000000,0.2,200,0.25,0.7,
1000000,0.2,200,0.55,0.5,
1000000,0.2,200,0.55,0.6,
1000000,0.2,200,0.55,0.7,
1000000,0.2,200,0.9,0.5,
1000000,0.2,200,0.9,0.6,
1000000,0.2,200,0.9,0.7,
1000000,0.2,200,2.0,0.5,
1000000,0.2,200,2.0,0.6,
1000000,0.2,200,2.0,0.7,
1000000,0.2,200,5.0,0.5,
1000000,0.2,200,5.0,0.6,
1000000,0.2,200,5.0,0.7,
1000000,0.5,100,0.01,0.5,
1000000,0.5,100,0.01,0.6,
1000000,0.5,100,0.01,0.7,
1000000,0.5,100,0.25,0.5,
1000000,0.5,100,0.25,0.6,
1000000,0.5,100,0.25,0.7,
1000000,0.5,100,0.55,0.5,
1000000,0.5,100,0.55,0.6,
1000000,0.5,100,0.55,0.7,
1000000,0.5,100,0.9,0.5,
1000000,0.5,100,0.9,0.6,
1000000,0.5,100,0.9,0.7,
1000000,0.5,100,2.0,0.5,
1000000,0.5,100,2.0,0.6,
1000000,0.5,100,2.0,0.7,
1000000,0.5,100,5.0,0.5,
1000000,0.5,100,5.0,0.6,
1000000,0.5,100,5.0,0.7,
1000000,0.5,200,0.01,0.5,
1000000,0.5,200,0.01,0.6,
1000000,0.5,200,0.01,0.7,
1000000,0.5,200,0.25,0.5,
1000000,0.5,200,0.25,0.6,
1000000,0.5,200,0.25,0.7,
1000000,0.5,200,0.55,0.5,
1000000,0.5,200,0.55,0.6,
1000000,0.5,200,0.55,0.7,
1000000,0.5,200,0.9,0.5,
1000000,0.5,200,0.9,0.6,
1000000,0.5,200,0.9,0.7,
1000000,0.5,200,2.0,0.5,
1000000,0.5,200,2.0,0.6,
1000000,0.5,200,2.0,0.7,
1000000,0.5,200,5.0,0.5,
1000000,0.5,200,5.0,0.6,
1000000,0.5,200,5.0,0.7,
1000000,1.0,100,0.01,0.5,
1000000,1.0,100,0.01,0.6,
1000000,1.0,100,0.01,0.7,
1000000,1.0,100,0.25,0.5,
1000000,1.0,100,0.25,0.6,
1000000,1.0,100,0.25,0.7,
1000000,1.0,100,0.55,0.5,
1000000,1.0,100,0.55,0.6,
1000000,1.0,100,0.55,0.7,
1000000,1.0,100,0.9,0.5,
1000000,1.0,100,0.9,0.6,
1000000,1.0,100,0.9,0.7,
1000000,1.0,100,2.0,0.5,
1000000,1.0,100,2.0,0.6,
1000000,1.0,100,2.0,0.7,
1000000,1.0,100,5.0,0.5,
1000000,1.0,100,5.0,0.6,
1000000,1.0,100,5.0,0.7,
1000000,1.0,200,0.01,0.5,
1000000,1.0,200,0.01,0.6,
1000000,1.0,200,0.01,0.7,
1000000,1.0,200,0.25,0.5,
1000000,1.0,200,0.25,0.6,
1000000,1.0,200,0.25,0.7,
1000000,1.0,200,0.55,0.5,
1000000,1.0,200,0.55,0.6,
1000000,1.0,200,0.55,0.7,
1000000,1.0,200,0.9,0.5,
1000000,1.0,200,0.9,0.6,
1000000,1.0,200,0.9,0.7,
1000000,1.0,200,2.0,0.5,
1000000,1.0,200,2.0,0.6,
1000000,1.0,200,2.0,0.7,
1000000,1.0,200,5.0,0.5,
1000000,1.0,200,5.0,0.6,
1000000,1.0,200,5.0,0.7,
